txn_id,txn_timestamp,from_acct_id,to_acct_id,txn_type,amount,status,error_msg
2749,2025-03-12 22:42:32,4917,988,NEFT,263410,SUCCESS,
2750,2025-06-27 09:55:54,3874,4604,FUND TRANSFER,69653,SUCCESS,
2751,2025-08-22 16:14:32,2344,,WITHDRAWAL,26410,SUCCESS,
2752,2025-07-27 17:42:28,2510,2354,FUND TRANSFER,869800,SUCCESS,
2753,2025-09-11 20:22:56,761,,ATM WITHDRAWAL,6335,SUCCESS,
2754,2025-07-02 17:28:33,1196,,WITHDRAWAL,49830,SUCCESS,
2755,2025-02-08 07:27:35,2030,2855,UPI,6929,SUCCESS,
2756,2025-07-07 10:32:51,221,,ATM WITHDRAWAL,2559,SUCCESS,
2757,2025-03-09 21:21:09,4366,1147,IMPS,11822,SUCCESS,
2758,2025-02-14 21:49:21,270,3784,NEFT,356455,SUCCESS,
2759,2025-04-15 16:03:00,1795,,DEPOSIT,75568,SUCCESS,
2760,2025-10-26 21:01:11,829,2390,FUND TRANSFER,696389,SUCCESS,
2761,2025-01-30 15:09:21,3244,,WITHDRAWAL,11134,SUCCESS,
2762,2025-06-09 22:11:51,2104,4432,NEFT,40971,SUCCESS,
2763,2025-05-22 11:39:25,4919,,DEPOSIT,4295,SUCCESS,
2764,2025-04-26 02:44:38,4217,4477,UPI,9519,SUCCESS,
2765,2025-11-19 07:35:46,3088,,ATM WITHDRAWAL,8815,SUCCESS,
2766,2025-12-13 21:42:38,1950,,INTEREST CREDIT,18135,SUCCESS,
2767,2025-02-12 08:49:48,4379,,INTEREST CREDIT,22333,SUCCESS,
2768,2025-10-14 11:07:10,2616,2047,FUND TRANSFER,540628,SUCCESS,
2769,2025-09-19 20:06:21,792,547,FUND TRANSFER,153801,SUCCESS,
2770,2025-02-05 11:42:54,2240,4089,FUND TRANSFER,280216,SUCCESS,
2771,2025-10-19 18:33:18,2462,,DEPOSIT,61208,SUCCESS,
2772,2025-06-26 04:55:30,2191,,ATM WITHDRAWAL,2871,SUCCESS,
2773,2025-07-05 20:10:14,4169,,ATM WITHDRAWAL,6590,SUCCESS,
2774,2025-07-31 05:04:29,3889,,WITHDRAWAL,24637,SUCCESS,
2775,2025-12-11 04:11:08,3647,819,FUND TRANSFER,814521,SUCCESS,
2776,2025-02-28 09:01:09,669,3877,NEFT,473387,SUCCESS,
2777,2025-12-20 12:34:34,4111,1601,FUND TRANSFER,989862,SUCCESS,
2778,2025-09-14 02:12:18,590,3164,UPI,3089,SUCCESS,
2779,2025-06-02 06:49:55,4552,,DEPOSIT,92437,SUCCESS,
2780,2025-11-18 18:40:32,1962,450,FUND TRANSFER,737621,SUCCESS,
2781,2025-11-13 13:58:16,2883,4293,FUND TRANSFER,593536,SUCCESS,
2782,2025-06-15 08:34:11,1973,2432,FUND TRANSFER,703073,SUCCESS,
2783,2025-04-25 05:48:50,630,,DEPOSIT,99425,SUCCESS,
2784,2025-05-25 00:29:10,2716,4390,FUND TRANSFER,495432,SUCCESS,
2785,2025-09-12 22:13:02,4129,2806,IMPS,25509,SUCCESS,
2786,2025-08-20 21:11:30,566,,ATM WITHDRAWAL,9662,SUCCESS,
2787,2025-12-10 09:57:44,1061,,ATM WITHDRAWAL,5815,SUCCESS,
2788,2025-08-24 01:43:10,2402,237,FUND TRANSFER,169136,SUCCESS,
2789,2025-09-02 05:12:53,1394,4627,FUND TRANSFER,38996,SUCCESS,
2790,2025-04-26 19:37:37,2129,,WITHDRAWAL,48963,SUCCESS,
2791,2025-01-07 06:30:22,3475,2687,FUND TRANSFER,164103,SUCCESS,
2792,2025-10-14 15:21:35,985,2863,FUND TRANSFER,310689,SUCCESS,
2793,2025-05-05 01:31:16,879,3212,UPI,2041,SUCCESS,
2794,2025-10-06 00:06:05,2456,3739,UPI,9859,SUCCESS,
2795,2025-05-14 12:00:13,1115,2631,UPI,170,SUCCESS,
2796,2025-06-08 22:00:30,642,544,UPI,1126,SUCCESS,
2797,2025-02-19 07:03:02,4323,1846,FUND TRANSFER,77363,SUCCESS,
2798,2025-12-11 03:26:14,4686,,DEPOSIT,14468,SUCCESS,
2799,2025-12-24 03:29:09,2439,,WITHDRAWAL,5098,SUCCESS,
2800,2025-06-22 04:50:43,3542,2266,NEFT,250696,SUCCESS,
2801,2025-06-06 12:28:19,407,572,FUND TRANSFER,292316,SUCCESS,
2802,2025-10-30 02:59:45,322,3089,NEFT,344872,SUCCESS,
2803,2025-08-04 21:20:30,3940,,INTEREST CREDIT,8747,SUCCESS,
2804,2025-03-22 11:44:31,432,3945,UPI,5900,SUCCESS,
2805,2025-10-04 00:11:03,1531,,DEPOSIT,35588,SUCCESS,
2806,2025-12-31 19:00:41,3229,,WITHDRAWAL,6866,SUCCESS,
2807,2025-10-24 22:14:11,2906,4007,IMPS,104619,SUCCESS,
2808,2025-04-21 05:32:29,3005,,ATM WITHDRAWAL,3412,SUCCESS,
2809,2025-08-07 04:41:42,1245,3806,FUND TRANSFER,25807,SUCCESS,
2810,2025-05-28 09:46:22,2153,,ATM WITHDRAWAL,7139,SUCCESS,
2811,2025-12-31 01:27:06,4456,3614,FUND TRANSFER,819440,SUCCESS,
2812,2025-07-24 22:48:01,2514,2973,NEFT,419296,SUCCESS,
2813,2025-03-29 02:04:22,4488,,WITHDRAWAL,37258,SUCCESS,
2814,2025-01-03 06:38:55,2018,1741,UPI,8797,SUCCESS,
2815,2025-06-16 20:39:25,2948,,WITHDRAWAL,35373,SUCCESS,
2816,2025-02-02 09:03:29,2396,,ATM WITHDRAWAL,4667,SUCCESS,
2817,2025-02-12 12:13:58,697,,INTEREST CREDIT,8593,SUCCESS,
2818,2025-05-07 16:34:31,2861,1406,UPI,8008,SUCCESS,
2819,2025-03-14 07:57:36,2362,,INTEREST CREDIT,16128,SUCCESS,
2820,2025-01-14 13:52:31,4451,3823,UPI,8175,SUCCESS,
2821,2025-04-26 03:54:33,4477,26,IMPS,151865,SUCCESS,
2822,2025-07-09 14:32:20,2562,3077,FUND TRANSFER,409099,SUCCESS,
2823,2025-10-29 20:18:29,237,,ATM WITHDRAWAL,1721,SUCCESS,
2824,2025-06-26 03:01:07,719,,WITHDRAWAL,11976,SUCCESS,
2825,2025-08-10 19:59:31,181,79,UPI,7742,SUCCESS,
2826,2025-10-06 17:07:56,551,3745,UPI,1961,SUCCESS,
2827,2025-10-26 21:59:28,4452,2528,UPI,3085,SUCCESS,
2828,2025-01-23 11:05:19,1553,,WITHDRAWAL,33171,SUCCESS,
2829,2025-03-11 03:51:11,689,,DEPOSIT,21121,SUCCESS,
2830,2025-09-16 20:45:40,4364,,WITHDRAWAL,21904,SUCCESS,
2831,2025-07-20 09:37:47,1661,4455,FUND TRANSFER,309769,SUCCESS,
2832,2025-05-06 03:08:07,3344,3125,UPI,1409,SUCCESS,
2833,2025-04-09 12:47:30,4496,1040,NEFT,338730,FAILED,Beneficiary Not Found
2834,2025-07-16 23:12:07,31,,WITHDRAWAL,2361,SUCCESS,
2835,2025-04-02 19:08:40,1861,,WITHDRAWAL,26591,SUCCESS,
2836,2025-04-13 20:14:21,1219,3176,UPI,5825,SUCCESS,
2837,2025-11-24 03:06:00,3471,3955,FUND TRANSFER,963880,SUCCESS,
2838,2025-09-14 02:50:37,4023,,DEPOSIT,56810,SUCCESS,
2839,2025-12-16 21:33:44,1525,,WITHDRAWAL,36425,SUCCESS,
2840,2025-01-28 11:00:29,3694,,ATM WITHDRAWAL,1841,SUCCESS,
2841,2025-04-11 09:06:38,2117,,WITHDRAWAL,21262,SUCCESS,
2842,2025-11-12 09:02:35,1771,3395,IMPS,55281,SUCCESS,
2843,2025-11-22 02:26:29,155,3509,NEFT,376244,SUCCESS,
2844,2025-05-15 21:23:07,3136,,DEPOSIT,77250,SUCCESS,
2845,2025-07-19 10:15:23,1642,4102,IMPS,11345,SUCCESS,
2846,2025-10-17 10:54:32,4515,657,UPI,8193,SUCCESS,
2847,2025-08-28 04:02:23,2504,4826,FUND TRANSFER,419893,SUCCESS,
2848,2025-06-24 07:17:26,2061,2534,UPI,3544,FAILED,Account Blocked
2849,2025-03-27 14:32:15,355,,ATM WITHDRAWAL,8100,SUCCESS,
2850,2025-10-07 16:51:47,3909,4647,FUND TRANSFER,347019,SUCCESS,
2851,2025-12-31 06:54:16,1777,2953,UPI,4087,SUCCESS,
2852,2025-08-22 22:26:21,2430,2267,UPI,9813,SUCCESS,
2853,2025-05-12 05:05:15,2965,,WITHDRAWAL,2582,SUCCESS,
2854,2025-04-02 00:00:31,3537,1736,FUND TRANSFER,606388,SUCCESS,
2855,2025-08-30 03:20:15,660,946,FUND TRANSFER,197214,SUCCESS,
2856,2025-01-24 11:27:37,828,3035,UPI,3057,SUCCESS,
2857,2025-02-27 21:57:16,1567,3782,FUND TRANSFER,814461,SUCCESS,
2858,2025-03-28 10:14:43,110,,WITHDRAWAL,16989,SUCCESS,
2859,2025-08-11 03:42:51,4234,3092,UPI,1023,SUCCESS,
2860,2025-08-13 00:15:55,3346,2658,UPI,344,SUCCESS,
2861,2025-02-18 23:09:31,2972,4250,FUND TRANSFER,701701,SUCCESS,
2862,2025-01-31 19:12:11,3396,3640,FUND TRANSFER,715223,SUCCESS,
2863,2025-10-02 09:19:05,2170,4394,FUND TRANSFER,694373,FAILED,Invalid Account
2864,2025-10-24 02:04:28,4567,,WITHDRAWAL,16260,SUCCESS,
2865,2025-12-01 04:12:35,812,991,FUND TRANSFER,15447,SUCCESS,
2866,2025-11-29 13:55:06,3840,2999,FUND TRANSFER,184107,SUCCESS,
2867,2025-07-29 11:29:47,1078,4368,IMPS,144200,SUCCESS,
2868,2025-03-31 22:13:51,4590,,ATM WITHDRAWAL,6117,SUCCESS,
2869,2025-08-03 07:28:11,1779,168,UPI,4244,SUCCESS,
2870,2025-05-23 21:47:01,163,4061,UPI,3898,SUCCESS,
2871,2025-08-19 14:07:34,1621,492,NEFT,272982,SUCCESS,
2872,2025-08-08 18:42:53,4493,,WITHDRAWAL,35244,SUCCESS,
2873,2025-03-25 18:23:15,4064,3396,UPI,234,SUCCESS,
2874,2025-02-11 09:25:34,4027,1573,IMPS,9053,SUCCESS,
2875,2025-07-29 18:24:21,539,,ATM WITHDRAWAL,1177,SUCCESS,
2876,2025-11-04 09:16:59,1310,,INTEREST CREDIT,11092,SUCCESS,
2877,2025-03-01 23:44:50,522,4239,FUND TRANSFER,506182,SUCCESS,
2878,2025-01-18 09:24:16,319,1906,UPI,3030,SUCCESS,
2879,2025-01-13 02:09:02,1976,559,NEFT,272874,SUCCESS,
2880,2025-12-25 10:15:50,1439,3120,FUND TRANSFER,693533,SUCCESS,
2881,2025-03-11 18:00:56,1508,,DEPOSIT,51616,SUCCESS,
2882,2025-10-24 11:09:04,2481,609,NEFT,294590,SUCCESS,
2883,2025-06-02 01:50:03,3610,,ATM WITHDRAWAL,5137,SUCCESS,
2884,2025-09-29 06:46:47,4788,151,UPI,2845,SUCCESS,
2885,2025-04-11 10:36:40,1447,,DEPOSIT,85633,SUCCESS,
2886,2025-11-28 07:59:06,2389,,ATM WITHDRAWAL,4552,SUCCESS,
2887,2025-12-07 22:17:30,1100,3099,UPI,2803,SUCCESS,
2888,2025-03-22 03:31:09,4913,1358,UPI,1464,SUCCESS,
2889,2025-04-03 11:23:05,2121,,INTEREST CREDIT,12820,SUCCESS,
2890,2025-11-08 19:47:48,100,,WITHDRAWAL,39604,SUCCESS,
2891,2025-10-29 22:55:42,2698,,ATM WITHDRAWAL,1019,SUCCESS,
2892,2025-02-24 11:48:52,2982,2682,UPI,4040,SUCCESS,
2893,2025-08-15 11:35:09,2747,,WITHDRAWAL,46234,FAILED,Account Blocked
2894,2025-12-05 15:10:49,2704,1840,UPI,1323,SUCCESS,
2895,2025-05-24 14:35:40,315,3609,NEFT,32848,SUCCESS,
2896,2025-09-14 08:00:27,1773,3238,FUND TRANSFER,941230,SUCCESS,
2897,2025-03-24 22:05:20,2150,1451,UPI,5241,SUCCESS,
2898,2025-03-24 15:57:25,3339,,WITHDRAWAL,3665,SUCCESS,
2899,2025-06-16 17:45:47,3087,4260,IMPS,129036,SUCCESS,
2900,2025-08-14 01:02:10,2709,,ATM WITHDRAWAL,190,SUCCESS,
2901,2025-07-25 11:33:47,1456,2318,UPI,3988,SUCCESS,
2902,2025-12-04 08:06:53,29,,ATM WITHDRAWAL,2642,SUCCESS,
2903,2025-12-16 05:23:35,3792,4192,FUND TRANSFER,868499,SUCCESS,
2904,2025-11-01 13:07:22,66,2672,NEFT,354775,SUCCESS,
2905,2025-04-13 22:10:29,3614,,WITHDRAWAL,33442,SUCCESS,
2906,2025-08-31 05:57:35,999,,DEPOSIT,704,SUCCESS,
2907,2025-12-16 17:02:19,2156,3495,UPI,2020,SUCCESS,
2908,2025-08-03 01:34:43,4797,,ATM WITHDRAWAL,9862,SUCCESS,
2909,2025-08-29 05:11:49,3633,3558,IMPS,171709,SUCCESS,
2910,2025-12-17 07:48:58,2793,,ATM WITHDRAWAL,5496,SUCCESS,
2911,2025-10-14 14:01:29,3397,178,UPI,5299,SUCCESS,
2912,2025-09-20 07:43:57,2752,,WITHDRAWAL,44806,SUCCESS,
2913,2025-09-03 09:29:27,2743,1037,UPI,7029,SUCCESS,
2914,2025-07-15 09:15:02,2577,,WITHDRAWAL,19081,SUCCESS,
2915,2025-10-14 02:35:24,1394,94,NEFT,392995,SUCCESS,
2916,2025-09-29 16:14:24,2597,4087,FUND TRANSFER,794254,SUCCESS,
2917,2025-04-10 07:11:36,2144,,ATM WITHDRAWAL,5486,SUCCESS,
2918,2025-02-24 02:46:04,1740,,WITHDRAWAL,13302,SUCCESS,
2919,2025-01-30 20:14:55,981,1883,FUND TRANSFER,272687,SUCCESS,
2920,2025-11-11 06:49:54,3195,,ATM WITHDRAWAL,8633,SUCCESS,
2921,2025-07-12 08:23:52,3017,353,UPI,6644,SUCCESS,
2922,2025-01-10 13:34:23,2465,4199,UPI,6118,SUCCESS,
2923,2025-03-26 09:53:33,1323,2528,UPI,6753,SUCCESS,
2924,2025-10-24 18:45:02,4343,2238,IMPS,172790,SUCCESS,
2925,2025-07-30 00:47:08,4263,4362,UPI,780,SUCCESS,
2926,2025-08-10 10:19:01,2653,,ATM WITHDRAWAL,415,SUCCESS,
2927,2025-09-12 13:23:55,327,1354,UPI,7039,SUCCESS,
2928,2025-09-06 12:36:12,4796,,ATM WITHDRAWAL,2702,SUCCESS,
2929,2025-10-14 04:19:47,2157,266,FUND TRANSFER,737794,SUCCESS,
2930,2025-07-23 00:25:33,1933,,ATM WITHDRAWAL,3096,SUCCESS,
2931,2025-05-11 03:03:13,55,4569,UPI,9927,SUCCESS,
2932,2025-10-01 00:12:36,2174,3119,UPI,8831,SUCCESS,
2933,2025-08-17 19:02:33,1713,3587,NEFT,323827,SUCCESS,
2934,2025-11-24 06:13:46,2172,3048,UPI,2373,SUCCESS,
2935,2025-04-06 10:56:33,2322,,WITHDRAWAL,23588,SUCCESS,
2936,2025-04-03 20:28:21,3232,1864,UPI,7836,FAILED,Network Timeout
2937,2025-08-01 01:42:49,4651,179,NEFT,75465,SUCCESS,
2938,2025-03-29 03:03:53,900,1865,UPI,2015,SUCCESS,
2939,2025-04-10 07:28:45,3590,1908,NEFT,330293,SUCCESS,
2940,2025-09-23 15:49:09,111,1348,NEFT,289934,FAILED,Network Timeout
2941,2025-02-02 19:26:34,1852,3412,UPI,9383,SUCCESS,
2942,2025-12-15 02:18:16,95,,ATM WITHDRAWAL,2556,SUCCESS,
2943,2025-05-30 09:03:02,4978,2282,FUND TRANSFER,575723,SUCCESS,
2944,2025-06-21 20:41:34,2089,,DEPOSIT,33436,SUCCESS,
2945,2025-12-04 13:37:44,4462,1585,IMPS,18504,SUCCESS,
2946,2025-12-20 13:54:53,4214,,ATM WITHDRAWAL,887,FAILED,Account Blocked
2947,2025-09-10 23:22:31,2476,,DEPOSIT,64181,SUCCESS,
2948,2025-10-12 10:08:05,4384,,DEPOSIT,27283,SUCCESS,
2949,2025-09-03 21:40:51,2689,4541,UPI,681,SUCCESS,
2950,2025-07-09 12:46:53,1595,,DEPOSIT,4915,SUCCESS,
2951,2025-11-04 04:10:47,3774,2347,UPI,2861,SUCCESS,
2952,2025-03-10 19:57:16,3159,3998,IMPS,150010,SUCCESS,
2953,2025-01-05 14:21:17,2186,4746,FUND TRANSFER,146165,SUCCESS,
2954,2025-11-29 04:56:17,3250,754,FUND TRANSFER,819068,SUCCESS,
2955,2025-08-16 00:48:01,3177,4136,UPI,9478,SUCCESS,
2956,2025-10-27 03:56:05,4150,2165,IMPS,129154,SUCCESS,
2957,2025-06-13 15:15:12,3804,4275,IMPS,50607,SUCCESS,
2958,2025-12-08 22:39:05,2628,2517,NEFT,339359,SUCCESS,
2959,2025-07-04 18:41:28,2000,2651,FUND TRANSFER,146643,SUCCESS,
2960,2025-11-03 18:27:31,1509,2771,UPI,473,SUCCESS,
2961,2025-09-18 01:29:23,528,,ATM WITHDRAWAL,9254,SUCCESS,
2962,2025-07-17 20:10:42,3923,,ATM WITHDRAWAL,6176,SUCCESS,
2963,2025-12-23 23:44:28,1189,4600,UPI,9540,SUCCESS,
2964,2025-08-02 08:10:16,4469,4708,IMPS,61371,SUCCESS,
2965,2025-08-10 17:14:41,3784,,ATM WITHDRAWAL,3480,SUCCESS,
2966,2025-02-27 19:49:15,1067,2742,UPI,1860,SUCCESS,
2967,2025-09-12 07:03:07,402,,DEPOSIT,12651,SUCCESS,
2968,2025-11-22 15:14:12,1063,1202,FUND TRANSFER,593143,SUCCESS,
2969,2025-07-01 19:36:30,2460,4915,FUND TRANSFER,152375,SUCCESS,
2970,2025-07-01 09:02:27,348,2071,FUND TRANSFER,972033,SUCCESS,
2971,2025-12-04 23:49:45,1773,592,UPI,4850,SUCCESS,
2972,2025-04-11 01:56:38,3812,1749,UPI,9719,SUCCESS,
2973,2025-12-05 01:52:08,4215,,WITHDRAWAL,25633,SUCCESS,
2974,2025-06-24 21:11:29,4828,1064,UPI,303,SUCCESS,
2975,2025-02-27 21:25:55,1222,1021,UPI,6708,SUCCESS,
2976,2025-05-31 00:59:12,4777,1957,NEFT,15098,SUCCESS,
2977,2025-02-25 20:24:41,3825,,ATM WITHDRAWAL,2372,SUCCESS,
2978,2025-03-05 02:02:26,700,3282,UPI,27,FAILED,Network Timeout
2979,2025-07-21 23:41:18,2470,3738,FUND TRANSFER,440929,SUCCESS,
2980,2025-09-04 18:29:26,2353,3796,UPI,8522,SUCCESS,
2981,2025-11-07 00:57:43,588,3571,IMPS,144747,SUCCESS,
2982,2025-07-30 13:29:44,4337,,DEPOSIT,41243,SUCCESS,
2983,2025-02-18 11:07:47,2890,974,UPI,181,SUCCESS,
2984,2025-08-16 01:16:30,788,3020,UPI,5396,SUCCESS,
2985,2025-02-20 13:19:58,4540,1311,FUND TRANSFER,538207,SUCCESS,
2986,2025-04-03 10:51:42,2645,4570,NEFT,341130,SUCCESS,
2987,2025-04-19 02:55:09,565,2708,FUND TRANSFER,438465,SUCCESS,
2988,2025-09-30 13:19:01,4763,4438,IMPS,152195,SUCCESS,
2989,2025-03-04 06:31:53,4416,4693,NEFT,408583,SUCCESS,
2990,2025-04-10 13:53:34,1784,1809,FUND TRANSFER,840674,SUCCESS,
2991,2025-09-11 04:36:38,1483,,ATM WITHDRAWAL,3293,SUCCESS,
2992,2025-12-18 05:21:26,4995,2309,UPI,5522,SUCCESS,
2993,2025-08-14 04:33:24,370,,ATM WITHDRAWAL,7238,SUCCESS,
2994,2025-01-17 07:25:52,2020,3753,FUND TRANSFER,150046,SUCCESS,
2995,2025-04-06 22:45:52,871,,ATM WITHDRAWAL,2838,SUCCESS,
2996,2025-06-10 22:58:49,1378,2070,UPI,7058,SUCCESS,
2997,2025-02-04 13:44:57,2219,,ATM WITHDRAWAL,3859,SUCCESS,
2998,2025-11-19 02:28:54,4967,1933,UPI,9106,SUCCESS,
2999,2025-07-25 04:12:05,4421,4503,IMPS,146037,SUCCESS,
3000,2025-10-04 08:03:30,3625,,INTEREST CREDIT,7328,SUCCESS,
3001,2025-03-10 21:29:08,4827,4452,UPI,3432,SUCCESS,
3002,2025-07-18 02:14:48,129,3856,UPI,4302,SUCCESS,
3003,2025-12-16 18:41:43,1034,4307,IMPS,58263,SUCCESS,
3004,2025-02-14 00:53:35,4916,2909,IMPS,184719,SUCCESS,
3005,2025-12-10 16:58:10,3937,2025,FUND TRANSFER,147289,SUCCESS,
3006,2025-08-02 08:03:01,3759,4847,FUND TRANSFER,728738,SUCCESS,
3007,2025-07-19 08:29:06,3961,1779,FUND TRANSFER,148994,SUCCESS,
3008,2025-12-25 01:33:59,4126,,WITHDRAWAL,20640,SUCCESS,
3009,2025-04-09 10:20:07,4642,,ATM WITHDRAWAL,1970,SUCCESS,
3010,2025-04-28 05:13:52,3531,2252,FUND TRANSFER,523145,SUCCESS,
3011,2025-05-04 20:13:55,4856,145,UPI,9653,FAILED,Account Blocked
3012,2025-07-29 06:26:28,529,,WITHDRAWAL,32828,SUCCESS,
3013,2025-02-11 15:26:08,2636,,ATM WITHDRAWAL,9667,SUCCESS,
3014,2025-04-14 21:44:32,4991,,WITHDRAWAL,4433,SUCCESS,
3015,2025-06-02 15:04:20,4306,965,UPI,9717,SUCCESS,
3016,2025-05-17 15:55:43,3371,,WITHDRAWAL,28605,SUCCESS,
3017,2025-04-07 00:24:13,3219,4663,UPI,3605,SUCCESS,
3018,2025-03-20 13:22:39,1897,,DEPOSIT,25171,SUCCESS,
3019,2025-08-14 22:01:51,367,1320,UPI,4833,SUCCESS,
3020,2025-10-13 22:28:06,2441,198,IMPS,11276,SUCCESS,
3021,2025-04-20 02:31:33,4711,663,UPI,4044,SUCCESS,
3022,2025-04-04 06:05:54,1527,4527,FUND TRANSFER,345141,SUCCESS,
3023,2025-03-12 07:02:21,4295,4960,UPI,7498,SUCCESS,
3024,2025-06-18 19:16:06,68,4273,UPI,5525,SUCCESS,
3025,2025-08-20 19:48:26,2803,4611,FUND TRANSFER,574487,SUCCESS,
3026,2025-03-13 23:53:44,3697,3689,UPI,2495,SUCCESS,
3027,2025-06-21 04:35:40,926,,WITHDRAWAL,32387,SUCCESS,
3028,2025-12-30 07:38:53,2937,,DEPOSIT,20107,SUCCESS,
3029,2025-08-14 08:28:49,1591,,ATM WITHDRAWAL,1437,SUCCESS,
3030,2025-04-09 14:56:51,1411,,ATM WITHDRAWAL,6024,SUCCESS,
3031,2025-03-12 13:34:27,779,,ATM WITHDRAWAL,8575,SUCCESS,
3032,2025-07-21 07:47:22,3788,,WITHDRAWAL,43313,SUCCESS,
3033,2025-11-18 20:18:11,3165,2863,UPI,9578,SUCCESS,
3034,2025-07-28 19:23:42,3694,2062,FUND TRANSFER,835691,SUCCESS,
3035,2025-10-26 02:37:04,2055,4380,FUND TRANSFER,246905,SUCCESS,
3036,2025-08-11 04:12:42,1224,,ATM WITHDRAWAL,4754,SUCCESS,
3037,2025-02-14 11:21:30,4225,,WITHDRAWAL,18481,SUCCESS,
3038,2025-07-27 18:27:09,3422,,DEPOSIT,11033,SUCCESS,
3039,2025-05-30 13:09:41,4767,4275,FUND TRANSFER,285381,SUCCESS,
3040,2025-07-07 17:22:32,2038,477,FUND TRANSFER,772656,SUCCESS,
3041,2025-09-10 05:29:20,820,810,IMPS,91102,SUCCESS,
3042,2025-11-22 14:13:28,3458,4319,NEFT,129587,SUCCESS,
3043,2025-12-02 00:01:19,2077,4712,FUND TRANSFER,483041,SUCCESS,
3044,2025-08-18 13:36:59,3033,393,FUND TRANSFER,93640,SUCCESS,
3045,2025-07-18 07:48:02,3763,,INTEREST CREDIT,23374,FAILED,Insufficient Balance
3046,2025-02-14 03:28:08,3078,687,NEFT,111333,SUCCESS,
3047,2025-01-28 04:54:01,2487,,DEPOSIT,9205,SUCCESS,
3048,2025-03-24 12:02:46,4267,4105,UPI,1133,SUCCESS,
3049,2025-10-12 04:01:17,2760,,INTEREST CREDIT,12967,SUCCESS,
3050,2025-04-03 23:33:56,2211,3336,UPI,4092,SUCCESS,
3051,2025-01-17 02:58:36,2920,1626,UPI,9404,SUCCESS,
3052,2025-08-01 18:27:41,3763,,DEPOSIT,9603,SUCCESS,
3053,2025-11-01 02:37:33,4681,308,IMPS,73511,SUCCESS,
3054,2025-11-14 15:05:35,3379,3718,IMPS,65896,SUCCESS,
3055,2025-05-07 10:02:21,1364,,ATM WITHDRAWAL,2808,SUCCESS,
3056,2025-02-18 18:34:12,1743,1898,FUND TRANSFER,490461,SUCCESS,
3057,2025-06-24 13:21:08,3030,,ATM WITHDRAWAL,3179,SUCCESS,
3058,2025-08-10 18:23:18,4560,,WITHDRAWAL,42364,SUCCESS,
3059,2025-07-04 10:08:38,4799,,ATM WITHDRAWAL,1480,SUCCESS,
3060,2025-05-20 05:57:33,3486,2797,FUND TRANSFER,653124,SUCCESS,
3061,2025-07-26 21:19:59,451,531,UPI,2366,SUCCESS,
3062,2025-12-03 15:41:21,152,2981,NEFT,352112,SUCCESS,
3063,2025-06-09 13:35:27,4850,2871,FUND TRANSFER,314187,SUCCESS,
3064,2025-08-12 20:06:13,355,,ATM WITHDRAWAL,9452,SUCCESS,
3065,2025-03-23 01:08:11,2046,,WITHDRAWAL,42874,SUCCESS,
3066,2025-05-06 06:25:30,4977,1002,UPI,8025,SUCCESS,
3067,2025-03-31 20:13:55,4383,277,NEFT,206143,SUCCESS,
3068,2025-08-12 04:23:12,965,,ATM WITHDRAWAL,9472,SUCCESS,
3069,2025-04-09 15:09:51,4000,1890,FUND TRANSFER,471528,SUCCESS,
3070,2025-10-12 10:14:47,556,,DEPOSIT,77135,SUCCESS,
3071,2025-09-17 06:41:28,65,,DEPOSIT,10284,SUCCESS,
3072,2025-06-08 23:35:48,1475,1159,IMPS,194893,SUCCESS,
3073,2025-04-06 12:01:53,825,4361,FUND TRANSFER,28506,SUCCESS,
3074,2025-08-13 19:00:06,616,1470,UPI,8876,SUCCESS,
3075,2025-12-21 13:36:15,3499,1022,NEFT,131584,SUCCESS,
3076,2025-07-31 22:39:39,2909,1555,UPI,1603,SUCCESS,
3077,2025-12-07 00:50:28,2392,445,FUND TRANSFER,534282,SUCCESS,
3078,2025-08-14 03:54:19,2325,3141,FUND TRANSFER,93532,SUCCESS,
3079,2025-05-08 11:38:38,2036,2222,NEFT,365501,SUCCESS,
3080,2025-07-16 11:05:42,2800,,WITHDRAWAL,48507,SUCCESS,
3081,2025-03-28 11:51:11,1847,,ATM WITHDRAWAL,6733,FAILED,Network Timeout
3082,2025-05-12 01:10:54,2581,4209,FUND TRANSFER,993303,SUCCESS,
3083,2025-07-20 21:43:31,1798,,ATM WITHDRAWAL,6662,SUCCESS,
3084,2025-05-08 14:13:20,4690,4998,FUND TRANSFER,769784,FAILED,Network Timeout
3085,2025-12-04 22:00:56,3109,801,NEFT,94408,SUCCESS,
3086,2025-01-17 12:46:45,4619,1196,NEFT,236640,SUCCESS,
3087,2025-09-20 06:02:27,3797,4232,UPI,7666,SUCCESS,
3088,2025-06-19 20:00:37,2680,,DEPOSIT,42332,SUCCESS,
3089,2025-12-03 10:50:02,80,,ATM WITHDRAWAL,8963,SUCCESS,
3090,2025-10-10 23:39:40,1023,,INTEREST CREDIT,2618,SUCCESS,
3091,2025-03-10 17:33:46,3849,2238,NEFT,218703,SUCCESS,
3092,2025-09-27 04:14:57,46,,INTEREST CREDIT,3818,SUCCESS,
3093,2025-09-14 13:48:16,4268,3842,UPI,4959,SUCCESS,
3094,2025-09-13 16:46:24,3951,4277,UPI,7965,SUCCESS,
3095,2025-06-03 17:53:42,3407,4766,FUND TRANSFER,803191,SUCCESS,
3096,2025-12-19 20:35:36,4726,,ATM WITHDRAWAL,5216,SUCCESS,
