account_id,BRANCH_CODE,customer_id,ACCOUNT_TYPE,balance,status
3015,00201,953,SBODS4,522290,ACTIVE
3016,17921,181,SBBAS2,923595,ACTIVE
3017,00293,140,SBGEN,463159,ACTIVE
3018,09012,602,CACOL,873837,ACTIVE
3019,00912,808,SBCHQ,562081,ACTIVE
3020,00542,833,TD003,43605,ACTIVE
3021,00978,224,SBCHQ,562184,ACTIVE
3022,00977,296,TD001,287730,ACTIVE
3023,00867,414,TD001,100919,ACTIVE
3024,01234,815,CAGEN,487256,ACTIVE
3025,00691,198,SBCHQ,380450,ACTIVE
3026,31277,738,SBBAS2,64041,ACTIVE
3027,00867,464,SBODS4,788171,ACTIVE
3028,6854,149,CA0033,546464,ACTIVE
3029,00267,748,SB101,580006,ACTIVE
3030,00800,215,SBCHQ,222568,ACTIVE
3031,01212,742,SBGEN,298467,ACTIVE
3032,15071,734,TD001,241722,ACTIVE
3033,00311,376,SBBAS2,91255,ACTIVE
3034,12960,23,SBBAS2,738781,ACTIVE
3035,60148,17,SB101,429453,ACTIVE
3036,01212,924,CA0033,850472,ACTIVE
3037,00692,368,TD002,632219,ACTIVE
3038,00599,116,CA0033,12298,ACTIVE
3039,00634,455,CAGEN,680533,ACTIVE
3040,01278,449,TD002,946547,ACTIVE
3041,6854,158,SBCHQ,448911,ACTIVE
3042,21007,758,TD003,621798,ACTIVE
3043,50782,574,SBGEN,327827,ACTIVE
3044,00836,605,SBGEN,563297,ACTIVE
3045,00478,694,SBCHQ,792525,ACTIVE
3046,21213,443,SBGEN,115840,ACTIVE
3047,06789,494,TD003,900258,ACTIVE
3048,1675,438,CAGEN,311308,ACTIVE
3049,21284,641,SBGEN,674259,ACTIVE
3050,20507,843,SBGEN,512788,ACTIVE
3051,50784,452,CACOL,827635,ACTIVE
3052,00491,384,SB101,573419,ACTIVE
3053,00867,266,TD003,674414,ACTIVE
3054,00267,328,CACOL,30965,ACTIVE
3055,21289,813,SBODS4,698899,ACTIVE
3056,31346,588,TD003,730665,ACTIVE
3057,00201,902,SBGEN,503877,ACTIVE
3058,1980,402,TD003,710491,ACTIVE
3059,00112,670,CA0033,585996,ACTIVE
3060,00399,290,SBBAS2,5366,ACTIVE
3061,00856,339,TD001,81027,ACTIVE
3062,00678,29,SB101,597161,ACTIVE
3063,41024,751,SBODS4,250763,ACTIVE
3064,00599,596,CACOL,656189,ACTIVE
3065,00123,507,SBGEN,667886,ACTIVE
3066,21205,453,SBCHQ,717065,ACTIVE
3067,20984,457,SBCHQ,459366,ACTIVE
3068,12345,997,CACOL,926330,ACTIVE
3069,00311,665,CAGEN,271138,ACTIVE
3070,21289,202,SB101,599464,ACTIVE
3071,21213,797,CA0033,107643,ACTIVE
3072,01245,988,CACOL,790968,ACTIVE
3073,00551,934,SBGEN,736999,ACTIVE
3074,6854,830,CAGEN,867314,ACTIVE
3075,1195,588,CAGEN,71621,ACTIVE
3076,21205,608,SB101,503090,ACTIVE
3077,21007,508,SBCHQ,42055,ACTIVE
3078,00751,106,SBODS4,872904,ACTIVE
3079,00234,882,CA0033,62723,ACTIVE
3080,00812,565,SBCHQ,158005,ACTIVE
3081,00356,340,TD003,69701,ACTIVE
3082,00342,309,CACOL,156034,ACTIVE
3083,21523,509,SB101,505468,ACTIVE
3084,03093,296,SBCHQ,356457,ACTIVE
3085,00745,32,SBODS4,176581,ACTIVE
3086,30142,235,SBGEN,720322,ACTIVE
3087,50869,377,SBODS4,996411,ACTIVE
3088,00692,463,SBBAS2,225665,ACTIVE
3089,20854,468,SBGEN,119668,ACTIVE
3090,50784,477,TD003,583533,ACTIVE
3091,1676,981,SBBAS2,312182,ACTIVE
3092,01378,168,TD003,389369,ACTIVE
3093,00534,364,TD001,781344,ACTIVE
3094,12345,231,TD003,994670,ACTIVE
3095,00534,820,CACOL,749937,ACTIVE
3096,21279,951,CACOL,397603,ACTIVE
3097,00912,377,TD002,893012,ACTIVE
3098,01173,476,CA0033,463388,ACTIVE
3099,21406,69,SBODS4,343431,ACTIVE
3100,21205,862,CACOL,899769,ACTIVE
3101,00213,56,TD003,908946,ACTIVE
3102,00745,310,TD001,728920,ACTIVE
3103,04187,613,TD002,900451,ACTIVE
3104,01145,99,SBCHQ,596278,ACTIVE
3105,01173,157,TD002,841353,ACTIVE
3106,14166,866,SBODS4,444937,ACTIVE
3107,00325,83,CA0033,586109,ACTIVE
3108,6854,252,TD002,348743,ACTIVE
3109,16959,684,TD003,317957,ACTIVE
3110,00201,224,CACOL,412062,ACTIVE
3111,02786,741,TD001,206089,ACTIVE
3112,00711,217,SBBAS2,867132,ACTIVE
3113,01445,69,TD003,412407,ACTIVE
3114,00711,705,SBBAS2,342022,ACTIVE
3115,00945,397,SB101,320836,ACTIVE
3116,00889,334,TD003,299426,ACTIVE
3117,00941,761,SBBAS2,325945,ACTIVE
3118,00201,312,SBODS4,473681,ACTIVE
3119,21523,375,CACOL,736033,ACTIVE
3120,00491,562,SBCHQ,426379,ACTIVE
3121,15248,90,SBODS4,842322,ACTIVE
3122,20820,655,TD003,642595,ACTIVE
3123,00412,600,TD002,999749,ACTIVE
3124,16383,29,CAGEN,156662,ACTIVE
3125,15306,629,CAGEN,93716,ACTIVE
3126,70649,26,SBBAS2,446649,ACTIVE
3127,50869,787,CAGEN,254789,ACTIVE
3128,01145,136,SB101,179592,ACTIVE
3129,50784,99,CACOL,452265,ACTIVE
3130,1980,646,CA0033,10788,ACTIVE
3131,00692,428,SB101,279769,ACTIVE
3132,21249,883,TD003,211289,ACTIVE
3133,00751,670,SBODS4,379308,ACTIVE
3134,11119,354,CA0033,183599,ACTIVE
3135,60007,302,SBGEN,537125,ACTIVE
3136,00267,626,SBBAS2,463252,ACTIVE
3137,00478,505,TD001,929761,ACTIVE
3138,00751,678,SBCHQ,841632,ACTIVE
3139,14158,371,CACOL,195131,ACTIVE
3140,00412,666,TD001,140980,ACTIVE
3141,00534,370,TD002,180331,ACTIVE
3142,18294,461,TD003,105100,ACTIVE
3143,21007,327,TD002,513698,ACTIVE
3144,17921,689,SBBAS2,533714,ACTIVE
3145,21240,220,CACOL,403276,ACTIVE
3146,20123,979,CAGEN,236544,ACTIVE
3147,01145,667,CAGEN,584661,ACTIVE
3148,18779,207,CAGEN,374784,ACTIVE
3149,00654,822,SBODS4,224691,ACTIVE
3150,00543,983,TD003,380003,ACTIVE
3151,06789,613,TD003,498421,ACTIVE
3152,00421,684,CAGEN,296250,ACTIVE
3153,40769,296,TD001,603564,ACTIVE
3154,00998,456,TD001,74728,ACTIVE
3155,00382,411,CA0033,390878,ACTIVE
3156,1195,211,SBGEN,139545,ACTIVE
3157,20984,317,SB101,230041,ACTIVE
3158,01478,97,TD002,775458,ACTIVE
3159,15069,778,CACOL,721694,ACTIVE
3160,00112,797,SB101,816920,ACTIVE
3161,20795,297,TD002,707585,ACTIVE
3162,00765,524,TD003,477634,ACTIVE
3163,00823,823,SBODS4,426139,ACTIVE
3164,21240,771,SBGEN,785722,ACTIVE
3165,00678,171,SBGEN,98476,ACTIVE
3166,1195,901,SBGEN,455774,ACTIVE
3167,00751,275,TD001,984514,ACTIVE
3168,02345,209,SBGEN,185784,ACTIVE
3169,18849,361,SB101,35863,ACTIVE
3170,00800,115,SBGEN,926040,ACTIVE
3171,60156,222,SB101,194939,ACTIVE
3172,41024,434,TD001,16002,ACTIVE
3173,21007,401,SBBAS2,128123,ACTIVE
3174,00156,649,SB101,550445,ACTIVE
3175,00612,937,SBGEN,355786,ACTIVE
3176,05678,878,SBCHQ,512021,ACTIVE
3177,00998,192,SBCHQ,453468,ACTIVE
3178,16383,133,SBCHQ,169848,ACTIVE
3179,00812,975,SBCHQ,720116,ACTIVE
3180,00691,749,TD002,849145,ACTIVE
3181,00112,371,TD001,292957,ACTIVE
3182,01312,276,SB101,75421,ACTIVE
3183,20507,770,SB101,781653,ACTIVE
3184,01378,768,CA0033,103347,ACTIVE
3185,14681,156,SBODS4,124380,ACTIVE
3186,00745,781,CACOL,654647,ACTIVE
3187,21213,219,SBCHQ,651458,ACTIVE
3188,00941,643,SB101,725923,ACTIVE
3189,18294,608,SBBAS2,145816,ACTIVE
3190,05061,712,SBCHQ,920037,ACTIVE
3191,50784,544,SBGEN,483542,ACTIVE
3192,00399,232,SB101,859811,ACTIVE
3193,00891,886,TD003,756436,ACTIVE
3194,60007,579,SBBAS2,357215,ACTIVE
3195,20854,391,SBODS4,240610,ACTIVE
3196,00844,510,SB101,349472,ACTIVE
3197,00836,285,CACOL,656485,ACTIVE
3198,01212,270,CAGEN,690176,ACTIVE
3199,05744,868,SBCHQ,978477,ACTIVE
3200,11660,103,SBBAS2,87703,ACTIVE
3201,21625,856,SBODS4,879961,ACTIVE
3202,21752,823,SB101,994205,ACTIVE
3203,14166,477,CA0033,903783,ACTIVE
3204,11660,220,SBBAS2,151685,ACTIVE
3205,01378,985,TD001,283622,ACTIVE
3206,01345,915,SB101,887016,ACTIVE
3207,00799,845,TD003,344177,ACTIVE
3208,00001,730,TD002,678069,ACTIVE
3209,00978,718,CAGEN,466737,ACTIVE
3210,21424,491,SB101,777491,ACTIVE
3211,70649,110,SBCHQ,593460,ACTIVE
3212,00613,306,SBBAS2,155572,ACTIVE
3213,00977,798,SBGEN,334938,ACTIVE
3214,31346,783,TD001,719248,ACTIVE
3215,00941,240,TD001,29943,ACTIVE
3216,00977,796,SBCHQ,955842,ACTIVE
3217,04187,290,SBGEN,615763,ACTIVE
3218,21861,840,CACOL,498009,ACTIVE
3219,21279,26,CACOL,836108,ACTIVE
3220,04567,53,TD003,496395,ACTIVE
3221,10123,65,SBODS4,579325,ACTIVE
3222,00945,945,SBODS4,723326,ACTIVE
3223,00844,384,TD003,9622,ACTIVE
3224,00112,622,SBCHQ,42506,ACTIVE
3225,00856,713,TD002,843190,ACTIVE
3226,00112,337,SBBAS2,42711,ACTIVE
3227,18849,816,SBGEN,943867,ACTIVE
3228,02345,169,SBGEN,485353,ACTIVE
3229,00512,911,TD001,431301,ACTIVE
3230,00691,240,TD001,769849,ACTIVE
3231,16959,468,SBBAS2,85904,ACTIVE
3232,00201,586,SBGEN,484750,ACTIVE
3233,21400,358,SBBAS2,238658,ACTIVE
3234,00782,645,SBGEN,736728,ACTIVE
3235,00634,10,CA0033,190931,ACTIVE
3236,01112,188,CAGEN,647786,ACTIVE
3237,00812,717,TD001,923256,ACTIVE
3238,02345,650,SBGEN,390172,ACTIVE
3239,00599,555,TD001,165995,ACTIVE
3240,20963,951,TD001,17912,ACTIVE
3241,00745,90,CA0033,826247,ACTIVE
3242,00941,784,TD001,952504,ACTIVE
3243,00856,226,SBBAS2,599340,ACTIVE
3244,20963,699,SBCHQ,776909,ACTIVE
3245,00325,454,SB101,530249,ACTIVE
3246,00551,510,SBBAS2,432818,ACTIVE
3247,15071,910,SBGEN,367747,ACTIVE
3248,00788,458,TD003,690674,ACTIVE
3249,21651,523,SB101,512897,ACTIVE
3250,21400,396,SB101,894146,ACTIVE
3251,00432,968,CACOL,933552,ACTIVE
3252,00891,406,TD002,290620,ACTIVE
3253,13279,72,TD003,954785,ACTIVE
3254,00876,181,SBCHQ,45302,ACTIVE
3255,21752,279,SBODS4,759342,ACTIVE
3256,60007,295,SBCHQ,39138,ACTIVE
3257,01012,172,TD002,49552,ACTIVE
3258,16789,973,SBGEN,324826,ACTIVE
3259,01178,601,TD003,207196,ACTIVE
3260,00512,726,SBODS4,818134,ACTIVE
3261,20984,858,CAGEN,825218,ACTIVE
3262,04816,692,SBBAS2,578354,ACTIVE
3263,16383,49,CA0033,958755,ACTIVE
3264,10123,813,CAGEN,312992,ACTIVE
3265,00836,231,TD001,432883,ACTIVE
3266,00001,40,CAGEN,981334,ACTIVE
3267,50869,914,SB101,174142,ACTIVE
3268,00656,551,SBBAS2,312481,ACTIVE
3269,21424,94,SBBAS2,512430,ACTIVE
3270,30273,988,TD003,609410,ACTIVE
3271,01173,634,SBBAS2,573149,ACTIVE
3272,15069,503,SBGEN,663242,ACTIVE
3273,00800,547,TD002,737713,ACTIVE
3274,00788,617,TD001,828028,ACTIVE
3275,00311,266,SBCHQ,914818,ACTIVE
3276,00723,639,TD002,559332,ACTIVE
3277,00788,326,TD002,191812,ACTIVE
3278,60159,949,CACOL,898067,ACTIVE
3279,00612,292,SBCHQ,110171,ACTIVE
3280,21523,107,SBGEN,38976,ACTIVE
3281,00301,278,SBCHQ,263889,ACTIVE
3282,21251,473,SB101,428430,ACTIVE
3283,20591,679,SBBAS2,267522,ACTIVE
3284,00421,68,CACOL,743883,ACTIVE
3285,17890,982,CA0033,680576,ACTIVE
3286,20854,912,CACOL,491511,ACTIVE
3287,03456,689,TD001,485534,ACTIVE
3288,05744,506,SB101,332991,ACTIVE
3289,50782,399,TD002,108131,ACTIVE
3290,00551,893,SBGEN,573421,ACTIVE
3291,21861,837,SB101,945534,ACTIVE
3292,16528,615,SBODS4,318949,ACTIVE
3293,19012,869,CA0033,323576,ACTIVE
3294,00512,469,TD003,598735,ACTIVE
3295,00267,114,CAGEN,506220,ACTIVE
3296,60007,949,CACOL,252054,ACTIVE
3297,10123,129,TD003,876017,ACTIVE
3298,13279,887,TD003,328665,ACTIVE
3299,15069,987,CACOL,532131,ACTIVE
3300,00478,309,CA0033,231437,ACTIVE
3301,01478,201,TD003,440535,ACTIVE
3302,31346,202,CAGEN,713004,ACTIVE
3303,50782,902,TD003,636892,ACTIVE
3304,00745,407,SB101,891083,ACTIVE
3305,01045,373,SB101,58273,ACTIVE
3306,2714,589,TD001,527475,ACTIVE
3307,00001,402,SBGEN,289105,ACTIVE
3308,00941,43,SBODS4,44534,ACTIVE
3309,21210,589,TD003,267942,ACTIVE
3310,00876,306,SBODS4,296496,ACTIVE
3311,00765,17,CA0033,777126,ACTIVE
3312,00213,843,SB101,590543,ACTIVE
3313,00745,93,TD001,211396,ACTIVE
3314,14158,224,SBODS4,513036,ACTIVE
3315,00800,698,SBODS4,369339,ACTIVE
3316,05678,819,TD002,65227,ACTIVE
3317,00156,545,CA0033,214699,ACTIVE
3318,00599,887,SBCHQ,392804,ACTIVE
3319,16789,134,SBODS4,232662,ACTIVE
3320,21861,692,CAGEN,319759,ACTIVE
3321,00656,676,TD001,50954,ACTIVE
3322,02696,663,CA0033,84289,ACTIVE
3323,00856,307,SBCHQ,881039,ACTIVE
3324,00891,682,TD003,778502,ACTIVE
3325,04816,510,SB101,876881,ACTIVE
3326,00836,965,CAGEN,204683,ACTIVE
3327,31277,397,TD002,823624,ACTIVE
3328,00978,250,CAGEN,655792,ACTIVE
3329,00412,637,SBGEN,36574,ACTIVE
3330,00678,925,CAGEN,432974,ACTIVE
3331,00876,39,TD001,66921,ACTIVE
3332,20507,688,SBGEN,345061,ACTIVE
3333,00799,980,SBBAS2,962586,ACTIVE
3334,00891,593,SB101,648810,ACTIVE
3335,21007,603,SBODS4,30029,ACTIVE
3336,00788,454,CACOL,481066,ACTIVE
3337,00691,894,SBBAS2,392093,ACTIVE
3338,09012,476,TD003,730268,ACTIVE
3339,07890,82,TD001,894752,ACTIVE
3340,01441,313,CAGEN,462108,ACTIVE
3341,21424,740,SBCHQ,690622,ACTIVE
3342,00112,928,TD003,302284,ACTIVE
3343,20820,586,SB101,625365,ACTIVE
3344,01278,449,CAGEN,389403,ACTIVE
3345,00454,350,SBBAS2,907825,ACTIVE
3346,18294,758,TD003,140886,ACTIVE
3347,1675,982,CACOL,262764,ACTIVE
3348,50782,634,TD001,449359,ACTIVE
3349,20984,101,SBCHQ,411336,ACTIVE
3350,00856,692,SBBAS2,230311,ACTIVE
3351,00889,313,TD001,404615,ACTIVE
3352,01078,416,CA0033,693618,ACTIVE
3353,00293,720,SBGEN,506759,ACTIVE
3354,21424,98,TD001,424242,ACTIVE
3355,1676,149,TD002,566825,ACTIVE
3356,1675,854,CACOL,259785,ACTIVE
3357,21554,328,SBBAS2,36902,ACTIVE
3358,04187,998,CACOL,407653,ACTIVE
3359,16383,761,SBBAS2,628462,ACTIVE
3360,21612,726,SBBAS2,771708,ACTIVE
3361,16383,393,SBODS4,587081,ACTIVE
3362,05364,682,CACOL,515482,ACTIVE
3363,01145,459,TD002,203661,ACTIVE
3364,15248,588,SBGEN,666051,ACTIVE
3365,21067,894,SB101,833437,ACTIVE
3366,12960,552,SBODS4,811844,ACTIVE
3367,18901,947,SBGEN,867090,ACTIVE
3368,21061,422,SBODS4,228541,ACTIVE
3369,03456,121,CA0033,506578,ACTIVE
3370,00382,956,CA0033,436722,ACTIVE
3371,00301,479,SBGEN,159873,ACTIVE
3372,21861,824,TD002,862066,ACTIVE
3373,02345,857,CACOL,454165,ACTIVE
3374,13279,662,TD003,711418,ACTIVE
3375,18779,819,TD003,815130,ACTIVE
3376,21424,834,CACOL,368571,ACTIVE
3377,15071,874,TD002,76629,ACTIVE
3378,17921,186,SBODS4,68455,ACTIVE
3379,21184,665,TD002,813246,ACTIVE
3380,1980,747,SBGEN,682786,ACTIVE
3381,00212,223,TD002,634631,ACTIVE
3382,00454,13,CAGEN,70473,ACTIVE
3383,00421,785,SBODS4,219191,ACTIVE
3384,1675,802,SBCHQ,264587,ACTIVE
3385,20123,488,TD002,506232,ACTIVE
3386,12960,996,TD002,146569,ACTIVE
3387,00978,545,CACOL,554081,ACTIVE
3388,2714,444,SBGEN,861462,ACTIVE
3389,6854,44,TD003,965724,ACTIVE
3390,17921,509,SBCHQ,388515,ACTIVE
3391,00412,482,SBBAS2,837528,ACTIVE
3392,00156,3,SBCHQ,840475,ACTIVE
3393,14826,66,SBBAS2,986980,ACTIVE
3394,00567,743,SB101,465266,ACTIVE
3395,01212,9,TD002,284995,ACTIVE
3396,00912,973,SBGEN,566315,ACTIVE
3397,00599,716,SB101,330816,ACTIVE
3398,00491,554,CACOL,822476,ACTIVE
3399,00334,92,TD001,730260,ACTIVE
3400,01345,549,CA0033,433004,ACTIVE
3401,20963,820,CAGEN,692609,ACTIVE
3402,21803,521,CACOL,375127,ACTIVE
3403,6854,888,SB101,320253,ACTIVE
3404,12345,942,SBGEN,848088,ACTIVE
3405,50784,838,TD001,428287,ACTIVE
3406,02345,671,TD002,203367,ACTIVE
3407,00612,442,CACOL,520451,ACTIVE
3408,00945,836,CACOL,286319,ACTIVE
3409,04567,136,SBGEN,750941,ACTIVE
3410,21625,144,SBCHQ,837001,ACTIVE
3411,21284,723,SBBAS2,3491,ACTIVE
3412,00891,800,TD001,773282,ACTIVE
3413,00765,728,SBODS4,310337,ACTIVE
3414,02786,687,SBBAS2,862015,ACTIVE
3415,02786,354,TD001,767974,ACTIVE
3416,60007,287,SBCHQ,608843,ACTIVE
3417,00889,690,SBODS4,331377,ACTIVE
3418,00212,550,SBGEN,623331,ACTIVE
3419,00001,665,TD002,552774,ACTIVE
3420,07890,62,TD001,659857,ACTIVE
3421,00812,383,CACOL,488246,ACTIVE
3422,13279,552,SB101,724217,ACTIVE
3423,00844,605,CACOL,674679,ACTIVE
3424,00901,819,SBODS4,353514,ACTIVE
3425,16528,623,TD002,920735,ACTIVE
3426,21184,774,SBGEN,979973,ACTIVE
3427,21240,16,TD003,510715,ACTIVE
3428,00478,669,TD001,424176,ACTIVE
3429,20998,483,TD002,397644,ACTIVE
3430,01312,319,CAGEN,186873,ACTIVE
3431,00282,628,SB101,811273,ACTIVE
3432,00542,850,TD003,126619,ACTIVE
3433,01112,714,TD003,910196,ACTIVE
3434,14166,478,SBBAS2,451941,ACTIVE
3435,50869,507,SBBAS2,21813,ACTIVE
3436,21651,269,TD003,951975,ACTIVE
3437,21279,347,TD001,432815,ACTIVE
3438,6854,811,TD001,208878,ACTIVE
3439,00656,415,SBBAS2,927534,ACTIVE
3440,17890,961,SBCHQ,514270,ACTIVE
3441,00201,747,SBODS4,604857,ACTIVE
3442,1980,77,CAGEN,45213,ACTIVE
3443,05364,134,CAGEN,540034,ACTIVE
3444,60007,965,SBBAS2,314558,ACTIVE
3445,21651,525,TD002,713235,ACTIVE
3446,19012,886,SBCHQ,6470,ACTIVE
3447,01212,82,SBODS4,198941,ACTIVE
3448,11121,422,TD003,581786,ACTIVE
3449,00978,805,CAGEN,487576,ACTIVE
3450,14171,378,CAGEN,465355,ACTIVE
3451,00123,333,CAGEN,483932,ACTIVE
3452,02345,420,CAGEN,631461,ACTIVE
3453,02345,805,TD001,708459,ACTIVE
3454,2714,545,TD002,696679,ACTIVE
3455,00001,300,SBODS4,1508,ACTIVE
3456,00551,763,SBBAS2,556838,ACTIVE
3457,21523,932,TD002,608297,ACTIVE
3458,16959,894,CA0033,70272,ACTIVE
3459,09012,101,SBBAS2,513231,ACTIVE
3460,00491,716,CAGEN,191498,ACTIVE
3461,00692,271,TD002,24752,ACTIVE
3462,21184,46,TD001,628374,ACTIVE
3463,60148,522,TD002,613680,ACTIVE
3464,00543,924,CAGEN,874251,ACTIVE
3465,01173,220,TD003,732420,ACTIVE
3466,00551,866,CACOL,644146,ACTIVE
3467,21249,629,SBBAS2,58247,ACTIVE
3468,1676,578,TD001,391382,ACTIVE
3469,00311,63,SBCHQ,797010,ACTIVE
3470,04187,368,SBCHQ,894479,ACTIVE
3471,15071,328,SBGEN,292349,ACTIVE
3472,41024,68,CACOL,62967,ACTIVE
3473,00112,114,SBCHQ,514884,ACTIVE
3474,03093,920,CA0033,263228,ACTIVE
3475,00567,317,CAGEN,325684,ACTIVE
3476,50782,396,CACOL,249107,ACTIVE
3477,00998,43,SBODS4,468283,ACTIVE
3478,21067,739,TD001,969074,ACTIVE
3479,31277,162,CACOL,160401,ACTIVE
3480,10123,896,CAGEN,179463,ACTIVE
3481,1980,686,CA0033,587584,ACTIVE
3482,1675,137,TD002,950954,ACTIVE
3483,01178,603,TD003,309652,ACTIVE
3484,21792,468,TD002,22732,ACTIVE
3485,00567,678,TD003,199784,ACTIVE
3486,00800,206,SBCHQ,243787,ACTIVE
3487,21803,39,SB101,590726,ACTIVE
3488,2714,943,CAGEN,971646,ACTIVE
3489,00891,170,TD002,364192,ACTIVE
3490,05678,918,SBBAS2,466052,ACTIVE
3491,20984,669,SBGEN,293751,ACTIVE
3492,21240,106,TD002,815070,ACTIVE
3493,00412,632,SB101,987888,ACTIVE
3494,60159,158,TD003,647126,ACTIVE
3495,21612,963,TD002,439739,ACTIVE
3496,1195,419,SBODS4,676009,ACTIVE
3497,01378,38,SBODS4,133027,ACTIVE
3498,11234,946,SB101,437247,ACTIVE
3499,21291,260,SBCHQ,815375,ACTIVE
3500,21792,505,CA0033,48018,ACTIVE
3501,01245,803,TD001,418079,ACTIVE
3502,1195,557,SBODS4,76813,ACTIVE
3503,00765,248,SBBAS2,453581,ACTIVE
3504,17921,650,SBBAS2,516790,ACTIVE
3505,00856,591,CAGEN,497886,ACTIVE
3506,15248,683,CAGEN,525711,ACTIVE
3507,00382,732,CACOL,177408,ACTIVE
3508,20998,1,TD002,254028,ACTIVE
3509,00745,176,SB101,386689,ACTIVE
3510,20591,370,TD003,759729,ACTIVE
3511,21792,964,TD002,159494,ACTIVE
3512,21210,365,SBODS4,623851,ACTIVE
3513,00212,607,SBCHQ,461069,ACTIVE
3514,00799,614,SB101,623242,ACTIVE
3515,00613,500,CA0033,311498,ACTIVE
3516,00634,27,SB101,127035,ACTIVE
3517,01478,792,CACOL,595421,ACTIVE
3518,00782,638,TD001,412255,ACTIVE
3519,08901,791,SBGEN,135670,ACTIVE
3520,02786,483,CACOL,70677,ACTIVE
3521,00421,422,TD002,85776,ACTIVE
3522,00399,484,SB101,209519,ACTIVE
3523,00201,677,SBODS4,683649,ACTIVE
3524,21284,8,TD002,313159,ACTIVE
3525,18901,110,SBODS4,732099,ACTIVE
3526,02696,416,TD001,151563,ACTIVE
3527,00421,369,TD001,155179,ACTIVE
3528,01378,643,SB101,705226,ACTIVE
3529,21279,976,CACOL,162899,ACTIVE
3530,00373,34,SB101,432078,ACTIVE
3531,00901,874,SBCHQ,502445,ACTIVE
3532,40769,346,SBODS4,792755,ACTIVE
3533,00977,175,SB101,874052,ACTIVE
3534,61020,187,SBODS4,743467,ACTIVE
3535,04567,653,CAGEN,561849,ACTIVE
3536,01112,241,TD003,608719,ACTIVE
3537,21210,903,SB101,23279,ACTIVE
3538,00382,696,SBGEN,113371,ACTIVE
3539,21061,303,TD001,110759,ACTIVE
3540,00876,206,TD002,844294,ACTIVE
3541,00867,556,TD003,420822,ACTIVE
3542,21752,571,SBODS4,264992,ACTIVE
3543,14171,833,CACOL,439782,ACTIVE
3544,60148,738,CACOL,527404,ACTIVE
3545,00293,371,SBCHQ,15441,ACTIVE
3546,21210,449,CACOL,195210,ACTIVE
3547,00373,934,TD003,473583,ACTIVE
3548,00255,314,SBGEN,786210,ACTIVE
3549,50782,56,SBBAS2,261066,ACTIVE
3550,01078,381,SBGEN,423431,ACTIVE
3551,01145,70,TD002,246742,ACTIVE
3552,21007,572,CAGEN,15240,ACTIVE
3553,50782,56,SBODS4,533663,ACTIVE
3554,21803,556,SBBAS2,441705,ACTIVE
3555,00334,586,SBGEN,593169,ACTIVE
3556,1675,498,TD001,40208,ACTIVE
3557,00182,286,SBGEN,134303,ACTIVE
3558,20507,6,CA0033,674573,ACTIVE
3559,20854,143,SB101,825931,ACTIVE
3560,21061,257,CAGEN,254937,ACTIVE
3561,2714,881,SBBAS2,3362,ACTIVE
3562,61020,70,SBCHQ,635546,ACTIVE
3563,01234,741,SBODS4,27287,ACTIVE
3564,00293,141,CACOL,263888,ACTIVE
3565,21516,385,SBBAS2,891606,ACTIVE
3566,00691,80,TD002,743355,ACTIVE
3567,00551,730,SBGEN,508754,ACTIVE
3568,15306,792,SBODS4,575757,ACTIVE
3569,01278,811,SB101,848413,ACTIVE
3570,21279,947,SBGEN,239629,ACTIVE
3571,31277,367,TD002,892908,ACTIVE
3572,01445,179,TD002,326649,ACTIVE
3573,15069,869,CA0033,64207,ACTIVE
3574,17980,109,SBBAS2,390032,ACTIVE
3575,20591,698,CAGEN,350698,ACTIVE
3576,01045,585,SBCHQ,587112,ACTIVE
3577,21400,360,CAGEN,911920,ACTIVE
3578,21251,273,TD003,167125,ACTIVE
3579,00812,85,SBBAS2,884611,ACTIVE
3580,21251,850,TD001,730299,ACTIVE
3581,03093,499,CA0033,508531,ACTIVE
3582,20820,470,TD001,45660,ACTIVE
3583,14158,462,SBCHQ,910204,ACTIVE
3584,50782,635,SBGEN,207378,ACTIVE
3585,12960,443,CACOL,234450,ACTIVE
3586,1675,700,SBGEN,112678,ACTIVE
3587,00112,605,SBBAS2,250832,ACTIVE
3588,31277,651,SBODS4,774380,ACTIVE
3589,11119,353,SBCHQ,173476,ACTIVE
3590,00412,361,TD002,721714,ACTIVE
3591,01234,247,SBODS4,778174,ACTIVE
3592,11121,122,SBGEN,831904,ACTIVE
3593,17921,942,SB101,48566,ACTIVE
3594,00823,476,CACOL,393072,ACTIVE
3595,11234,380,CACOL,237641,ACTIVE
3596,21279,815,CAGEN,527529,ACTIVE
3597,00977,319,SBGEN,658023,ACTIVE
3598,21240,93,CAGEN,438395,ACTIVE
3599,03456,398,SBBAS2,366362,ACTIVE
3600,00654,638,CACOL,966067,ACTIVE
3601,00867,385,SB101,513091,ACTIVE
3602,21792,58,TD001,851086,ACTIVE
3603,15071,521,SBODS4,922726,ACTIVE
3604,01078,598,SBODS4,695931,ACTIVE
3605,21523,597,SBGEN,291267,ACTIVE
3606,1675,138,CAGEN,366383,ACTIVE
3607,01212,221,CACOL,193550,ACTIVE
3608,1980,525,SBGEN,396127,ACTIVE
3609,21792,591,CACOL,706955,ACTIVE
3610,00213,708,TD002,830117,ACTIVE
3611,00634,109,CA0033,990245,ACTIVE
3612,11660,781,CACOL,922203,ACTIVE
3613,00711,173,TD001,270565,ACTIVE
